"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3286","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:51:35,FALSE,NA,"939296432103682048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kenji_suzuhara",988,TRUE,FALSE,NA,NA
"3287","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:51:35,FALSE,NA,"939296431592083456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BladeMarcs",2021,TRUE,FALSE,NA,NA
"3288","RT @clau_babu: Summer ~ Ì†ΩÌ±ô‚ú®

#Splatoon https://t.co/QmyW6Lk0rG",FALSE,0,NA,2017-12-09 00:51:24,FALSE,NA,"939296384620027904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taroutaro40",13,TRUE,FALSE,NA,NA
"3289","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:51:22,FALSE,NA,"939296379960094720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TwoChunz",988,TRUE,FALSE,NA,NA
"3290","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:51:20,FALSE,NA,"939296368186753024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_almakarma",988,TRUE,FALSE,NA,NA
"3291","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:51:11,FALSE,NA,"939296330605826048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Timid_Akira",988,TRUE,FALSE,NA,NA
"3292","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:48:53,FALSE,NA,"939295752639131648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kkendd",988,TRUE,FALSE,NA,NA
"3293","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:48:47,FALSE,NA,"939295727821266944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryo_1218m",988,TRUE,FALSE,NA,NA
"3294","RT @fluffehfish: I LOVE THE SPLATFEST ILLUSTRATION!!! Hence I drew some fairies!!! Team fantasy ftw XD #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https‚Ä¶",FALSE,0,NA,2017-12-09 00:48:22,FALSE,NA,"939295622300975106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryo_1218m",671,TRUE,FALSE,NA,NA
"3295","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:48:05,FALSE,NA,"939295550054289409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","limitednono",988,TRUE,FALSE,NA,NA
"3296","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:48:02,FALSE,NA,"939295539425787904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jae_Atom",2021,TRUE,FALSE,NA,NA
"3297","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:47:59,FALSE,NA,"939295527681736704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kusu_888",988,TRUE,FALSE,NA,NA
"3298","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:47:57,FALSE,NA,"939295517627969537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zorasapphires",988,TRUE,FALSE,NA,NA
"3299","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:47:48,FALSE,NA,"939295481414541312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skeletondragon1",2021,TRUE,FALSE,NA,NA
"3300","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:46:54,FALSE,NA,"939295255152746496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Idoodleonthefly",988,TRUE,FALSE,NA,NA
"3301","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:46:38,FALSE,NA,"939295187095797761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheDeadSL3Eper",2021,TRUE,FALSE,NA,NA
"3302","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:46:22,FALSE,NA,"939295120494678016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BatmanAnimeGod",2021,TRUE,FALSE,NA,NA
"3303","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:42:58,FALSE,NA,"939294266311901186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kawaiitete",2021,TRUE,FALSE,NA,NA
"3304","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:42:49,FALSE,NA,"939294226017374208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xOctober_Rain",2021,TRUE,FALSE,NA,NA
"3305","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:42:19,FALSE,NA,"939294099374473217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EzioIsnotAwesom",2021,TRUE,FALSE,NA,NA
"3306","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:41:20,FALSE,NA,"939293854976618496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TC_Blaze93",2021,TRUE,FALSE,NA,NA
"3307","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:39:41,FALSE,NA,"939293437056098304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","LenaBrumwell",2021,TRUE,FALSE,NA,NA
"3308","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:38:02,FALSE,NA,"939293021593653248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","christian_pejic",2021,TRUE,FALSE,NA,NA
"3309","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:37:36,FALSE,NA,"939292913644789760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheW0lfSoul",2021,TRUE,FALSE,NA,NA
"3310","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:37:11,FALSE,NA,"939292808669814789",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","achocodog",988,TRUE,FALSE,NA,NA
"3311","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:36:34,FALSE,NA,"939292653564424192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coffeeArtorias",2021,TRUE,FALSE,NA,NA
"3312","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:35:55,FALSE,NA,"939292491630759937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AWildOokami",2021,TRUE,FALSE,NA,NA
"3313","RT @EndGame_TV: Get in this! We're teaming up with @LongIslandSplat to stream the biggest #Splatoon local, Long Island Splat 2, on December‚Ä¶",FALSE,0,NA,2017-12-09 00:35:53,FALSE,NA,"939292481304301568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OMNISQUID_SP",13,TRUE,FALSE,NA,NA
"3314","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:35:30,FALSE,NA,"939292385191825409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lonewolfisme_",2021,TRUE,FALSE,NA,NA
"3315","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:34:46,FALSE,NA,"939292199132520448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brady_The_bro",2021,TRUE,FALSE,NA,NA
"3316","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:33:31,FALSE,NA,"939291887453667328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lv116451",988,TRUE,FALSE,NA,NA
"3317","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:33:12,FALSE,NA,"939291806193238016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gaming_Asher",2021,TRUE,FALSE,NA,NA
"3318","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:31:57,FALSE,NA,"939291492975304704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chabarider",988,TRUE,FALSE,NA,NA
"3319","RT @Ellisu9970: HOLY SHIT A-!!!!! THANK YOU SO MUCH @xdarkmew_16 FOR HELPING ME!!! Ì†ΩÌ≤ö‚ú®Ì†ΩÌ∏çÌ†ΩÌ±ëÌ†ΩÌ¥• #Splatoon https://t.co/7xAIpJwJd0",FALSE,0,NA,2017-12-09 00:31:25,FALSE,NA,"939291357692141568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xdarkmew_16",2,TRUE,FALSE,NA,NA
"3320","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:31:18,FALSE,NA,"939291328520904704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToastyTheArtist",2021,TRUE,FALSE,NA,NA
"3321","HOLY SHIT A-!!!!! THANK YOU SO MUCH @xdarkmew_16 FOR HELPING ME!!! Ì†ΩÌ≤ö‚ú®Ì†ΩÌ∏çÌ†ΩÌ±ëÌ†ΩÌ¥• #Splatoon https://t.co/7xAIpJwJd0",FALSE,7,NA,2017-12-09 00:30:32,FALSE,NA,"939291137294127105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ellisu9970",2,FALSE,FALSE,NA,NA
"3322","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:29:40,FALSE,NA,"939290915138654208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Halima_212",2021,TRUE,FALSE,NA,NA
"3323","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:29:37,FALSE,NA,"939290903793020928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GamecubeGrant",2021,TRUE,FALSE,NA,NA
"3324","RT @holylancer_ain: @jlist @JLISTBOX Caramel playing PS4 and #Splatoon gummies!! And Megumi sticker as well! https://t.co/Xtk25e8qPT",FALSE,0,NA,2017-12-09 00:29:17,FALSE,NA,"939290819584057350",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","holylancer_ain",8,TRUE,FALSE,NA,NA
"3325","@jlist @JLISTBOX Caramel playing PS4 and #Splatoon gummies!! And Megumi sticker as well! https://t.co/Xtk25e8qPT",FALSE,27,"jlist",2017-12-09 00:28:39,FALSE,NA,"939290659688734720","15350768","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","holylancer_ain",8,FALSE,FALSE,NA,NA
"3326","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:27:50,FALSE,NA,"939290454872408064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bloodfire212",988,TRUE,FALSE,NA,NA
"3327","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:26:01,FALSE,NA,"939289998028926981",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MG_EM_MEMES",2021,TRUE,FALSE,NA,NA
"3328","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:25:43,FALSE,NA,"939289924876070912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alltheatoms",988,TRUE,FALSE,NA,NA
"3329","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:25:42,FALSE,NA,"939289918466965504",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","snowyzelda",988,TRUE,FALSE,NA,NA
"3330","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:25:27,FALSE,NA,"939289855577804806",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chilly_Os",2021,TRUE,FALSE,NA,NA
"3331","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:25:17,FALSE,NA,"939289814406483968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juanjesus_22",2021,TRUE,FALSE,NA,NA
"3332","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:25:16,FALSE,NA,"939289809419247616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joh_zeldasuki",2021,TRUE,FALSE,NA,NA
"3333","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:24:51,FALSE,NA,"939289704519757824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Missoduke",988,TRUE,FALSE,NA,NA
"3334","Got you caitierosetaylor !! #splatoon¬†#splatoon2¬†#nintendo¬†#nintendoswitch¬†#switch #whicky https://t.co/D1zrRPJUso",FALSE,1,NA,2017-12-09 00:24:18,FALSE,NA,"939289564715409408",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","_whicky_",0,FALSE,FALSE,NA,NA
"3335","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:23:40,FALSE,NA,"939289406451658753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kujikawaii",988,TRUE,FALSE,NA,NA
"3336","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:22:20,FALSE,NA,"939289069837848576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pacatus",988,TRUE,FALSE,NA,NA
"3337","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:22:16,FALSE,NA,"939289054125867008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VeeJrM",988,TRUE,FALSE,NA,NA
"3338","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:21:41,FALSE,NA,"939288907954266112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Slizzle",988,TRUE,FALSE,NA,NA
"3339","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:21:24,FALSE,NA,"939288837855043584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FluffyFJ",2021,TRUE,FALSE,NA,NA
"3340","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:21:14,FALSE,NA,"939288794666283009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShooterCrap",2021,TRUE,FALSE,NA,NA
"3341","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:20:51,FALSE,NA,"939288700491575296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","applewifey",988,TRUE,FALSE,NA,NA
"3342","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:20:36,FALSE,NA,"939288633437077504",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sleephoax",988,TRUE,FALSE,NA,NA
"3343","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:18:17,FALSE,NA,"939288051183910915",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","villagerboy527",2021,TRUE,FALSE,NA,NA
"3344","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:18:11,FALSE,NA,"939288025699373056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nickisonlinet",2021,TRUE,FALSE,NA,NA
"3345","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:17:59,FALSE,NA,"939287976135274498",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnknownKongYT",2021,TRUE,FALSE,NA,NA
"3346","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:17:38,FALSE,NA,"939287889501761536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gagaga4449",988,TRUE,FALSE,NA,NA
"3347","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:15:58,FALSE,NA,"939287469350105090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ARandomAlb",2021,TRUE,FALSE,NA,NA
"3348","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:15:26,FALSE,NA,"939287334532427777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CrustSSB",988,TRUE,FALSE,NA,NA
"3349","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-09 00:15:16,FALSE,NA,"939287294334320640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Legendink1",2021,TRUE,FALSE,NA,NA
"3350","RT @fluffehfish: squid sisters! (i used my nail polish in this drawing) Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/FlnjEd9ayM",FALSE,0,NA,2017-12-09 00:14:02,FALSE,NA,"939286982932312064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BelaTheBoy",988,TRUE,FALSE,NA,NA
